,SP500,SP500+1,ret_SP500,ret_SP500+1
12/4/75,87.84,86.82,0.273972603,-1.161202186
12/5/75,86.82,87.07,-1.161202186,0.287952085
12/8/75,87.07,87.3,0.287952085,0.264155277
12/9/75,87.3,88.08,0.264155277,0.89347079
12/10/75,88.08,87.8,0.89347079,-0.317892825
12/11/75,87.8,87.83,-0.317892825,0.034168565
12/12/75,87.83,88.09,0.034168565,0.296026415
12/15/75,88.09,88.93,0.296026415,0.953570212
12/16/75,88.93,89.15,0.953570212,0.247385584
12/17/75,89.15,89.43,0.247385584,0.314077398
12/18/75,89.43,88.8,0.314077398,-0.70446159
12/19/75,88.8,88.14,-0.70446159,-0.743243243
12/22/75,88.14,88.73,-0.743243243,0.669389607
12/23/75,88.73,89.46,0.669389607,0.822720613
12/24/75,89.46,89.46,0.822720613,0
12/25/75,89.46,90.25,0,0.883076235
12/26/75,90.25,90.13,0.883076235,-0.132963989
12/29/75,90.13,89.77,-0.132963989,-0.399423056
12/30/75,89.77,90.19,-0.399423056,0.467862315
12/31/75,90.19,90.19,0.467862315,0
1/1/76,90.19,90.9,0,0.787226965
1/2/76,90.9,92.58,0.787226965,1.848184818
1/5/76,92.58,93.53,1.848184818,1.026139555
1/6/76,93.53,93.95,1.026139555,0.44905378
1/7/76,93.95,94.58,0.44905378,0.670569452
1/8/76,94.58,94.95,0.670569452,0.391203214
1/9/76,94.95,96.33,0.391203214,1.453396524
1/12/76,96.33,95.57,1.453396524,-0.788954635
1/13/76,95.57,97.13,-0.788954635,1.632311395
1/14/76,97.13,96.61,1.632311395,-0.535364975
1/15/76,96.61,97,-0.535364975,0.403684919
1/16/76,97,98.32,0.403684919,1.360824742
1/19/76,98.32,98.86,1.360824742,0.549227014
1/20/76,98.86,98.24,0.549227014,-0.627149504
1/21/76,98.24,98.04,-0.627149504,-0.203583062
1/22/76,98.04,99.21,-0.203583062,1.193390453
1/23/76,99.21,99.68,1.193390453,0.473742566
1/26/76,99.68,99.07,0.473742566,-0.611958266
1/27/76,99.07,98.53,-0.611958266,-0.545069143
1/28/76,98.53,100.11,-0.545069143,1.603572516
1/29/76,100.11,100.86,1.603572516,0.749175907
1/30/76,100.86,100.87,0.749175907,0.009914733
2/2/76,100.87,101.18,0.009914733,0.307326262
2/3/76,101.18,101.91,0.307326262,0.72148646
2/4/76,101.91,100.39,0.72148646,-1.491512119
2/5/76,100.39,99.46,-1.491512119,-0.92638709
2/6/76,99.46,99.62,-0.92638709,0.160868691
2/9/76,99.62,100.47,0.160868691,0.853242321
2/10/76,100.47,100.77,0.853242321,0.298596596
2/11/76,100.77,100.25,0.298596596,-0.516026595
2/12/76,100.25,99.67,-0.516026595,-0.578553616
2/13/76,99.67,99.67,-0.578553616,0
2/16/76,99.67,99.05,0,-0.622052774
2/17/76,99.05,99.85,-0.622052774,0.807672892
2/18/76,99.85,101.41,0.807672892,1.562343515
2/19/76,101.41,102.1,1.562343515,0.680406272
2/20/76,102.1,101.61,0.680406272,-0.479921645
2/23/76,101.61,102.03,-0.479921645,0.413345143
2/24/76,102.03,101.69,0.413345143,-0.333235323
2/25/76,101.69,100.11,-0.333235323,-1.553741764
2/26/76,100.11,99.71,-1.553741764,-0.399560483
2/27/76,99.71,100.02,-0.399560483,0.310901615
3/1/76,100.02,100.56,0.310901615,0.539892022
3/2/76,100.56,99.98,0.539892022,-0.576770088
3/3/76,99.98,98.92,-0.576770088,-1.060212042
3/4/76,98.92,99.11,-1.060212042,0.192074404
3/5/76,99.11,100.19,0.192074404,1.089698315
3/8/76,100.19,100.58,1.089698315,0.389260405
3/9/76,100.58,100.94,0.389260405,0.357924041
3/10/76,100.94,101.89,0.357924041,0.94115316
3/11/76,101.89,100.86,0.94115316,-1.010894101
3/12/76,100.86,99.8,-1.010894101,-1.050961729
3/15/76,99.8,100.92,-1.050961729,1.122244489
3/16/76,100.92,100.86,1.122244489,-0.059453032
3/17/76,100.86,100.45,-0.059453032,-0.406504065
3/18/76,100.45,100.58,-0.406504065,0.129417621
3/19/76,100.58,100.71,0.129417621,0.129250348
3/22/76,100.71,102.24,0.129250348,1.519213584
3/23/76,102.24,103.42,1.519213584,1.154147105
3/24/76,103.42,102.85,1.154147105,-0.551150648
3/25/76,102.85,102.85,-0.551150648,0
3/26/76,102.85,102.41,0,-0.427807487
3/29/76,102.41,102.01,-0.427807487,-0.390586857
3/30/76,102.01,102.77,-0.390586857,0.745024998
3/31/76,102.77,102.24,0.745024998,-0.515714703
4/1/76,102.24,102.25,-0.515714703,0.009780908
4/2/76,102.25,103.51,0.009780908,1.232273839
4/5/76,103.51,103.36,1.232273839,-0.144913535
4/6/76,103.36,102.21,-0.144913535,-1.112616099
4/7/76,102.21,101.28,-1.112616099,-0.9098914
4/8/76,101.28,100.35,-0.9098914,-0.918246445
4/9/76,100.35,100.2,-0.918246445,-0.149476831
4/12/76,100.2,101.05,-0.149476831,0.848303393
4/13/76,101.05,100.31,0.848303393,-0.732310737
4/14/76,100.31,100.67,-0.732310737,0.358887449
4/15/76,100.67,100.67,0.358887449,0
4/16/76,100.67,101.44,0,0.764875335
4/19/76,101.44,102.87,0.764875335,1.409700315
4/20/76,102.87,103.32,1.409700315,0.437445319
4/21/76,103.32,102.98,0.437445319,-0.329074719
4/22/76,102.98,102.29,-0.329074719,-0.670033016
4/23/76,102.29,102.43,-0.670033016,0.136865774
4/26/76,102.43,101.86,0.136865774,-0.556477594
4/27/76,101.86,102.13,-0.556477594,0.265069704
4/28/76,102.13,102.13,0.265069704,0
4/29/76,102.13,101.64,0,-0.479780672
4/30/76,101.64,100.92,-0.479780672,-0.708382527
5/3/76,100.92,101.42,-0.708382527,0.495441934
5/4/76,101.42,100.88,0.495441934,-0.532439361
5/5/76,100.88,101.16,-0.532439361,0.277557494
5/6/76,101.16,101.88,0.277557494,0.711743772
5/7/76,101.88,103.1,0.711743772,1.19748724
5/10/76,103.1,102.95,1.19748724,-0.145489816
5/11/76,102.95,102.77,-0.145489816,-0.174842156
5/12/76,102.77,102.16,-0.174842156,-0.593558431
5/13/76,102.16,101.34,-0.593558431,-0.80266249
5/14/76,101.34,101.09,-0.80266249,-0.246694296
5/17/76,101.09,101.26,-0.246694296,0.16816698
5/18/76,101.26,101.18,0.16816698,-0.079004543
5/19/76,101.18,102,-0.079004543,0.810436845
5/20/76,102,101.26,0.810436845,-0.725490196
5/21/76,101.26,99.44,-0.725490196,-1.797353348
5/24/76,99.44,99.49,-1.797353348,0.050281577
5/25/76,99.49,99.34,0.050281577,-0.150768921
5/26/76,99.34,99.38,-0.150768921,0.040265754
5/27/76,99.38,100.18,0.040265754,0.804990944
5/28/76,100.18,100.18,0.804990944,0
5/31/76,100.18,99.85,0,-0.329407067
6/1/76,99.85,100.22,-0.329407067,0.370555834
6/2/76,100.22,100.13,0.370555834,-0.089802435
6/3/76,100.13,99.15,-0.089802435,-0.978727654
6/4/76,99.15,98.63,-0.978727654,-0.524457892
6/7/76,98.63,98.8,-0.524457892,0.172361351
6/8/76,98.8,98.74,0.172361351,-0.060728745
6/9/76,98.74,99.56,-0.060728745,0.830463844
6/10/76,99.56,100.92,0.830463844,1.366010446
6/11/76,100.92,101.95,1.366010446,1.020610384
6/14/76,101.95,101.46,1.020610384,-0.480627759
6/15/76,101.46,102.01,-0.480627759,0.542085551
6/16/76,102.01,103.61,0.542085551,1.568473679
6/17/76,103.61,103.76,1.568473679,0.14477367
6/18/76,103.76,104.28,0.14477367,0.501156515
6/21/76,104.28,103.47,0.501156515,-0.776754891
6/22/76,103.47,103.25,-0.776754891,-0.212622016
6/23/76,103.25,103,-0.212622016,-0.242130751
6/24/76,103,103.72,-0.242130751,0.699029126
6/25/76,103.72,103.43,0.699029126,-0.27959892
6/28/76,103.43,103.86,-0.27959892,0.415740114
6/29/76,103.86,104.28,0.415740114,0.404390526
6/30/76,104.28,103.59,0.404390526,-0.661680092
7/1/76,103.59,104.11,-0.661680092,0.501978955
7/2/76,104.11,104.11,0.501978955,0
7/5/76,104.11,103.54,0,-0.547497839
7/6/76,103.54,103.83,-0.547497839,0.280084991
7/7/76,103.83,103.98,0.280084991,0.144466917
7/8/76,103.98,104.98,0.144466917,0.961723408
7/9/76,104.98,105.9,0.961723408,0.876357401
7/12/76,105.9,105.67,0.876357401,-0.217186025
7/13/76,105.67,105.95,-0.217186025,0.264975868
7/14/76,105.95,105.2,0.264975868,-0.707881076
7/15/76,105.2,104.68,-0.707881076,-0.494296578
7/16/76,104.68,104.29,-0.494296578,-0.372564005
7/19/76,104.29,103.72,-0.372564005,-0.546552881
7/20/76,103.72,103.82,-0.546552881,0.096413421
7/21/76,103.82,103.93,0.096413421,0.10595261
7/22/76,103.93,104.06,0.10595261,0.125084191
7/23/76,104.06,104.07,0.125084191,0.00960984
7/26/76,104.07,103.48,0.00960984,-0.566926107
7/27/76,103.48,103.05,-0.566926107,-0.415539235
7/28/76,103.05,102.93,-0.415539235,-0.116448326
7/29/76,102.93,103.44,-0.116448326,0.495482367
7/30/76,103.44,103.19,0.495482367,-0.241686002
8/2/76,103.19,104.14,-0.241686002,0.920631844
8/3/76,104.14,104.43,0.920631844,0.278471289
8/4/76,104.43,103.85,0.278471289,-0.555395959
8/5/76,103.85,103.79,-0.555395959,-0.057775638
8/6/76,103.79,103.49,-0.057775638,-0.289045187
8/9/76,103.49,104.41,-0.289045187,0.88897478
8/10/76,104.41,104.06,0.88897478,-0.335216933
8/11/76,104.06,104.22,-0.335216933,0.153757448
8/12/76,104.22,104.25,0.153757448,0.028785262
8/13/76,104.25,104.43,0.028785262,0.172661871
8/16/76,104.43,104.8,0.172661871,0.354304319
8/17/76,104.8,104.56,0.354304319,-0.229007634
8/18/76,104.56,103.39,-0.229007634,-1.118974751
8/19/76,103.39,102.37,-1.118974751,-0.98655576
8/20/76,102.37,101.96,-0.98655576,-0.400507961
8/23/76,101.96,101.27,-0.400507961,-0.676735975
8/24/76,101.27,102.03,-0.676735975,0.750469043
8/25/76,102.03,101.32,0.750469043,-0.695873763
8/26/76,101.32,101.48,-0.695873763,0.157915515
8/27/76,101.48,102.07,0.157915515,0.581395349
8/30/76,102.07,102.91,0.581395349,0.822964632
8/31/76,102.91,104.06,0.822964632,1.117481294
9/1/76,104.06,103.92,1.117481294,-0.134537767
9/2/76,103.92,104.3,-0.134537767,0.365665897
9/3/76,104.3,104.3,0.365665897,0
9/6/76,104.3,105.03,0,0.699904123
9/7/76,105.03,104.94,0.699904123,-0.085689803
9/8/76,104.94,104.4,-0.085689803,-0.51457976
9/9/76,104.4,104.65,-0.51457976,0.239463602
9/10/76,104.65,104.29,0.239463602,-0.344003822
9/13/76,104.29,103.94,-0.344003822,-0.335602646
9/14/76,103.94,104.25,-0.335602646,0.29824899
9/15/76,104.25,105.34,0.29824899,1.045563549
9/16/76,105.34,106.27,1.045563549,0.882855515
9/17/76,106.27,106.32,0.882855515,0.047049967
9/20/76,106.32,107.83,0.047049967,1.420240783
9/21/76,107.83,107.46,1.420240783,-0.343132709
9/22/76,107.46,106.92,-0.343132709,-0.502512563
9/23/76,106.92,106.8,-0.502512563,-0.112233446
9/24/76,106.8,107.27,-0.112233446,0.440074906
9/27/76,107.27,105.92,0.440074906,-1.258506572
9/28/76,105.92,105.37,-1.258506572,-0.519259819
9/29/76,105.37,105.24,-0.519259819,-0.123374775
9/30/76,105.24,104.17,-0.123374775,-1.016723679
10/1/76,104.17,104.03,-1.016723679,-0.134395699
10/4/76,104.03,103.23,-0.134395699,-0.76900894
10/5/76,103.23,102.97,-0.76900894,-0.251864768
10/6/76,102.97,103.54,-0.251864768,0.553559289
10/7/76,103.54,102.56,0.553559289,-0.946494109
10/8/76,102.56,101.64,-0.946494109,-0.897035881
10/11/76,101.64,100.81,-0.897035881,-0.816607635
10/12/76,100.81,102.12,-0.816607635,1.299474259
10/13/76,102.12,100.88,1.299474259,-1.214257736
10/14/76,100.88,100.85,-1.214257736,-0.029738303
10/15/76,100.85,101.47,-0.029738303,0.614774417
10/18/76,101.47,101.45,0.614774417,-0.019710259
10/19/76,101.45,101.74,-0.019710259,0.285855101
10/20/76,101.74,100.77,0.285855101,-0.953410655
10/21/76,100.77,99.96,-0.953410655,-0.803810658
10/22/76,99.96,100.07,-0.803810658,0.110044018
10/25/76,100.07,101.06,0.110044018,0.989307485
10/26/76,101.06,101.76,0.989307485,0.692657827
10/27/76,101.76,101.61,0.692657827,-0.14740566
10/28/76,101.61,102.9,-0.14740566,1.269560083
10/29/76,102.9,103.1,1.269560083,0.19436346
11/1/76,103.1,103.1,0.19436346,0
11/2/76,103.1,101.92,0,-1.144519884
11/3/76,101.92,102.41,-1.144519884,0.480769231
11/4/76,102.41,100.82,0.480769231,-1.552582756
11/5/76,100.82,99.6,-1.552582756,-1.210077366
11/8/76,99.6,99.32,-1.210077366,-0.281124498
11/9/76,99.32,98.81,-0.281124498,-0.513491744
11/10/76,98.81,99.64,-0.513491744,0.839995952
11/11/76,99.64,99.24,0.839995952,-0.401445203
11/12/76,99.24,99.9,-0.401445203,0.665054414
11/15/76,99.9,100.04,0.665054414,0.14014014
11/16/76,100.04,100.61,0.14014014,0.569772091
11/17/76,100.61,101.89,0.569772091,1.27223934
11/18/76,101.89,101.92,1.27223934,0.029443518
11/19/76,101.92,102.59,0.029443518,0.657378336
11/22/76,102.59,101.96,0.657378336,-0.614094941
11/23/76,101.96,102.41,-0.614094941,0.441349549
11/24/76,102.41,102.41,0.441349549,0
11/25/76,102.41,103.15,0,0.722585685
11/26/76,103.15,102.44,0.722585685,-0.688317984
11/29/76,102.44,102.1,-0.688317984,-0.331901601
11/30/76,102.1,102.49,-0.331901601,0.381978452
12/1/76,102.49,102.12,0.381978452,-0.36101083
12/2/76,102.12,102.76,-0.36101083,0.62671367
12/3/76,102.76,103.56,0.62671367,0.77851304
12/6/76,103.56,103.49,0.77851304,-0.067593666
12/7/76,103.49,104.08,-0.067593666,0.570103392
12/8/76,104.08,104.51,0.570103392,0.413143736
12/9/76,104.51,104.7,0.413143736,0.181800785
12/10/76,104.7,104.63,0.181800785,-0.066857689
12/13/76,104.63,105.07,-0.066857689,0.420529485
12/14/76,105.07,105.14,0.420529485,0.066622252
12/15/76,105.14,104.8,0.066622252,-0.323378353
12/16/76,104.8,104.26,-0.323378353,-0.515267176
12/17/76,104.26,103.65,-0.515267176,-0.585075772
12/20/76,103.65,104.22,-0.585075772,0.549927641
12/21/76,104.22,104.71,0.549927641,0.470159278
12/22/76,104.71,104.84,0.470159278,0.124152421
12/23/76,104.84,104.84,0.124152421,0
12/24/76,104.84,106.06,0,1.163677986
12/27/76,106.06,106.77,1.163677986,0.669432397
12/28/76,106.77,106.34,0.669432397,-0.402734851
12/29/76,106.34,106.88,-0.402734851,0.507805153
12/30/76,106.88,107.46,0.507805153,0.542664671
12/31/76,107.46,107,0.542664671,-0.428066257
1/3/77,107,105.7,-0.428066257,-1.214953271
1/4/77,105.7,104.76,-1.214953271,-0.889309366
1/5/77,104.76,105.02,-0.889309366,0.248186331
1/6/77,105.02,105.01,0.248186331,-0.009521996
1/7/77,105.01,105.2,-0.009521996,0.180935149
1/10/77,105.2,104.12,0.180935149,-1.02661597
1/11/77,104.12,103.4,-1.02661597,-0.691509796
1/12/77,103.4,104.2,-0.691509796,0.773694391
1/13/77,104.2,104.01,0.773694391,-0.182341651
1/14/77,104.01,103.73,-0.182341651,-0.269204884
1/17/77,103.73,103.32,-0.269204884,-0.395256917
1/18/77,103.32,103.85,-0.395256917,0.512969415
1/19/77,103.85,102.97,0.512969415,-0.847376023
1/20/77,102.97,103.32,-0.847376023,0.339904827
1/21/77,103.32,103.25,0.339904827,-0.067750678
1/24/77,103.25,103.13,-0.067750678,-0.11622276
1/25/77,103.13,102.34,-0.11622276,-0.766023466
1/26/77,102.34,101.79,-0.766023466,-0.537424272
1/27/77,101.79,101.93,-0.537424272,0.137538069
1/28/77,101.93,102.03,0.137538069,0.098106544
1/31/77,102.03,102.54,0.098106544,0.499852984
2/1/77,102.54,102.36,0.499852984,-0.175541252
2/2/77,102.36,101.85,-0.175541252,-0.498241501
2/3/77,101.85,101.88,-0.498241501,0.029455081
2/4/77,101.88,101.89,0.029455081,0.009815469
2/7/77,101.89,101.6,0.009815469,-0.284620669
2/8/77,101.6,100.73,-0.284620669,-0.856299213
2/9/77,100.73,100.82,-0.856299213,0.089347761
2/10/77,100.82,100.22,0.089347761,-0.595120016
2/11/77,100.22,100.74,-0.595120016,0.518858511
2/14/77,100.74,101.04,0.518858511,0.297796307
2/15/77,101.04,101.5,0.297796307,0.455265241
2/16/77,101.5,100.92,0.455265241,-0.571428571
2/17/77,100.92,100.49,-0.571428571,-0.426080063
2/18/77,100.49,100.49,-0.426080063,0
2/21/77,100.49,100.49,0,0
2/22/77,100.49,100.19,0,-0.298537168
2/23/77,100.19,99.6,-0.298537168,-0.588881126
2/24/77,99.6,99.48,-0.588881126,-0.120481928
2/25/77,99.48,99.82,-0.120481928,0.341777242
2/28/77,99.82,100.66,0.341777242,0.841514727
3/1/77,100.66,100.39,0.841514727,-0.268229684
3/2/77,100.39,100.88,-0.268229684,0.488096424
3/3/77,100.88,101.2,0.488096424,0.317208565
3/4/77,101.2,101.25,0.317208565,0.049407115
3/7/77,101.25,100.87,0.049407115,-0.375308642
3/8/77,100.87,100.1,-0.375308642,-0.763358779
3/9/77,100.1,100.67,-0.763358779,0.569430569
3/10/77,100.67,100.65,0.569430569,-0.019866892
3/11/77,100.65,101.42,-0.019866892,0.765027322
3/14/77,101.42,101.98,0.765027322,0.552159337
3/15/77,101.98,102.17,0.552159337,0.186311041
3/16/77,102.17,102.08,0.186311041,-0.08808848
3/17/77,102.08,101.86,-0.08808848,-0.215517241
3/18/77,101.86,101.31,-0.215517241,-0.539956803
3/21/77,101.31,101,-0.539956803,-0.305991511
3/22/77,101,100.2,-0.305991511,-0.792079208
3/23/77,100.2,99.7,-0.792079208,-0.499001996
3/24/77,99.7,99.06,-0.499001996,-0.641925777
3/25/77,99.06,99,-0.641925777,-0.060569352
3/28/77,99,99.69,-0.060569352,0.696969697
3/29/77,99.69,98.54,0.696969697,-1.153576086
3/30/77,98.54,98.42,-1.153576086,-0.121777958
3/31/77,98.42,99.21,-0.121777958,0.802682382
4/1/77,99.21,98.23,0.802682382,-0.987803649
4/4/77,98.23,98.01,-0.987803649,-0.223964166
4/5/77,98.01,97.91,-0.223964166,-0.102030405
4/6/77,97.91,98.35,-0.102030405,0.449392299
4/7/77,98.35,98.35,0.449392299,0
4/8/77,98.35,98.88,0,0.538891713
4/11/77,98.88,100.15,0.538891713,1.284385113
4/12/77,100.15,100.16,1.284385113,0.009985022
4/13/77,100.16,101,0.009985022,0.838658147
4/14/77,101,101.04,0.838658147,0.03960396
4/15/77,101.04,100.54,0.03960396,-0.494853523
4/18/77,100.54,100.07,-0.494853523,-0.467475632
4/19/77,100.07,100.4,-0.467475632,0.329769162
4/20/77,100.4,99.75,0.329769162,-0.647410359
4/21/77,99.75,98.44,-0.647410359,-1.313283208
4/22/77,98.44,97.15,-1.313283208,-1.310442909
4/25/77,97.15,97.11,-1.310442909,-0.041173443
4/26/77,97.11,97.96,-0.041173443,0.875296056
4/27/77,97.96,98.2,0.875296056,0.244997958
4/28/77,98.2,98.44,0.244997958,0.244399185
4/29/77,98.44,98.93,0.244399185,0.497765136
5/2/77,98.93,99.43,0.497765136,0.505407864
5/3/77,99.43,99.96,0.505407864,0.533038318
5/4/77,99.96,100.11,0.533038318,0.150060024
5/5/77,100.11,99.49,0.150060024,-0.619318749
5/6/77,99.49,99.18,-0.619318749,-0.311589104
5/9/77,99.18,99.47,-0.311589104,0.292397661
5/10/77,99.47,98.78,0.292397661,-0.693676485
5/11/77,98.78,98.73,-0.693676485,-0.050617534
5/12/77,98.73,99.03,-0.050617534,0.303859009
5/13/77,99.03,99.47,0.303859009,0.444309805
5/16/77,99.47,99.77,0.444309805,0.301598472
5/17/77,99.77,100.3,0.301598472,0.53122181
5/18/77,100.3,99.88,0.53122181,-0.418743769
5/19/77,99.88,99.45,-0.418743769,-0.43051662
5/20/77,99.45,98.15,-0.43051662,-1.307189542
5/23/77,98.15,97.67,-1.307189542,-0.489047376
5/24/77,97.67,96.77,-0.489047376,-0.921470257
5/25/77,96.77,97.01,-0.921470257,0.248010747
5/26/77,97.01,96.27,0.248010747,-0.762807958
5/27/77,96.27,96.27,-0.762807958,0
5/30/77,96.27,96.12,0,-0.155811779
5/31/77,96.12,96.93,-0.155811779,0.842696629
6/1/77,96.93,96.74,0.842696629,-0.196017745
6/2/77,96.74,97.69,-0.196017745,0.982013645
6/3/77,97.69,97.23,0.982013645,-0.470877265
6/6/77,97.23,97.73,-0.470877265,0.514244575
6/7/77,97.73,98.2,0.514244575,0.480916812
6/8/77,98.2,98.14,0.480916812,-0.061099796
6/9/77,98.14,98.46,-0.061099796,0.326064805
6/10/77,98.46,98.74,0.326064805,0.284379443
6/13/77,98.74,99.86,0.284379443,1.13429208
6/14/77,99.86,99.61,1.13429208,-0.250350491
6/15/77,99.61,99.85,-0.250350491,0.240939665
6/16/77,99.85,99.97,0.240939665,0.12018027
6/17/77,99.97,100.42,0.12018027,0.450135041
6/20/77,100.42,100.74,0.450135041,0.318661621
6/21/77,100.74,100.46,0.318661621,-0.27794322
6/22/77,100.46,100.62,-0.27794322,0.15926737
6/23/77,100.62,101.19,0.15926737,0.566487776
6/24/77,101.19,100.98,0.566487776,-0.207530388
6/27/77,100.98,100.14,-0.207530388,-0.831847891
6/28/77,100.14,100.11,-0.831847891,-0.029958059
6/29/77,100.11,100.48,-0.029958059,0.369593447
6/30/77,100.48,100.1,0.369593447,-0.378184713
7/1/77,100.1,100.1,-0.378184713,0
7/4/77,100.1,100.09,0,-0.00999001
7/5/77,100.09,99.58,-0.00999001,-0.509541413
7/6/77,99.58,99,-0.509541413,-0.582446274
7/7/77,99,99.79,-0.582446274,0.797979798
7/8/77,99.79,99.55,0.797979798,-0.240505061
7/11/77,99.55,99.45,-0.240505061,-0.100452034
7/12/77,99.45,99.59,-0.100452034,0.140774258
7/13/77,99.59,99.59,0.140774258,0
7/14/77,99.59,100.18,0,0.592428959
7/15/77,100.18,100.95,0.592428959,0.76861649
7/18/77,100.95,101.79,0.76861649,0.832095097
7/19/77,101.79,101.73,0.832095097,-0.058944887
7/20/77,101.73,101.59,-0.058944887,-0.137619188
7/21/77,101.59,101.67,-0.137619188,0.078747908
7/22/77,101.67,100.85,0.078747908,-0.806530933
7/25/77,100.85,100.27,-0.806530933,-0.575111552
7/26/77,100.27,98.64,-0.575111552,-1.625610851
7/27/77,98.64,98.79,-1.625610851,0.152068127
7/28/77,98.79,98.85,0.152068127,0.060734892
7/29/77,98.85,99.12,0.060734892,0.273141123
8/1/77,99.12,98.5,0.273141123,-0.625504439
8/2/77,98.5,98.37,-0.625504439,-0.131979695
8/3/77,98.37,98.74,-0.131979695,0.376130934
8/4/77,98.74,98.76,0.376130934,0.020255216
8/5/77,98.76,97.99,0.020255216,-0.779667882
8/8/77,97.99,98.05,-0.779667882,0.061230738
8/9/77,98.05,98.92,0.061230738,0.887302397
8/10/77,98.92,98.16,0.887302397,-0.768297614
8/11/77,98.16,97.88,-0.768297614,-0.285248574
8/12/77,97.88,98.18,-0.285248574,0.306497752
8/15/77,98.18,97.73,0.306497752,-0.458341821
8/16/77,97.73,97.74,-0.458341821,0.010232273
8/17/77,97.74,97.68,0.010232273,-0.061387354
8/18/77,97.68,97.51,-0.061387354,-0.174037674
8/19/77,97.51,97.79,-0.174037674,0.287150036
8/22/77,97.79,97.62,0.287150036,-0.173841906
8/23/77,97.62,97.23,-0.173841906,-0.399508297
8/24/77,97.23,96.15,-0.399508297,-1.110768281
8/25/77,96.15,96.06,-1.110768281,-0.093603744
8/26/77,96.06,96.92,-0.093603744,0.895273787
8/29/77,96.92,96.38,0.895273787,-0.557160545
8/30/77,96.38,96.77,-0.557160545,0.404648267
8/31/77,96.77,96.83,0.404648267,0.062002687
9/1/77,96.83,97.45,0.062002687,0.640297428
9/2/77,97.45,97.45,0.640297428,0
9/5/77,97.45,97.71,0,0.266803489
9/6/77,97.71,98.01,0.266803489,0.30703101
9/7/77,98.01,97.28,0.30703101,-0.744821957
9/8/77,97.28,96.37,-0.744821957,-0.935444079
9/9/77,96.37,96.03,-0.935444079,-0.35280689
9/12/77,96.03,96.09,-0.35280689,0.062480475
9/13/77,96.09,96.55,0.062480475,0.478717869
9/14/77,96.55,96.8,0.478717869,0.258933195
9/15/77,96.8,96.48,0.258933195,-0.330578512
9/16/77,96.48,95.85,-0.330578512,-0.652985075
9/19/77,95.85,95.89,-0.652985075,0.041731873
9/20/77,95.89,95.1,0.041731873,-0.823860674
9/21/77,95.1,95.09,-0.823860674,-0.010515247
9/22/77,95.09,95.04,-0.010515247,-0.052581765
