,SP500,logSP500
9/9/77,96.37,-0.004081703
9/12/77,96.03,-0.00153493
9/13/77,96.09,0.000271265
9/14/77,96.55,0.002074085
9/15/77,96.8,0.001123079
9/16/77,96.48,-0.001438063
9/19/77,95.85,-0.002845178
9/20/77,95.89,0.000181201
9/21/77,95.1,-0.003592802
9/22/77,95.09,-4.56695E-05
9/23/77,95.04,-0.00022842
9/26/77,95.38,0.00155089
9/27/77,95.24,-0.000637931
9/28/77,95.31,0.000319083
9/29/77,95.85,0.002453648
9/30/77,96.53,0.003070189
10/3/77,96.74,0.000943777
10/4/77,96.03,-0.003199154
10/5/77,95.68,-0.001585762
10/6/77,96.05,0.001676203
10/7/77,95.97,-0.000361874
10/10/77,95.75,-0.000996712
10/11/77,94.93,-0.003735302
10/12/77,94.04,-0.00409086
10/13/77,93.46,-0.002686844
10/14/77,93.56,0.000464436
10/17/77,93.47,-0.00041797
10/18/77,93.46,-4.6466E-05
10/19/77,92.38,-0.005047819
10/20/77,92.67,0.001361205
10/21/77,92.32,-0.001643367
10/24/77,91.63,-0.003258109
10/25/77,91,-0.002996294
10/26/77,92.1,0.005218238
10/27/77,92.34,0.00113024
10/28/77,92.61,0.001268014
10/31/77,92.34,-0.001268014
11/1/77,91.35,-0.004681319
11/2/77,90.71,-0.003053385
11/3/77,90.76,0.00023932
11/4/77,91.58,0.003906152
11/7/77,92.29,0.003354007
11/8/77,92.46,0.000799243
11/9/77,92.98,0.002435653
11/10/77,94.71,0.008006295
11/11/77,95.98,0.005784909
11/14/77,95.32,-0.002996712
11/15/77,95.93,0.002770411
11/16/77,95.45,-0.002178512
11/17/77,95.16,-0.001321499
11/18/77,95.33,0.00077516
11/21/77,95.25,-0.000364609
11/22/77,96.09,0.003813209
11/23/77,96.49,0.001804113
11/24/77,96.49,0
11/25/77,96.69,0.000899254
11/28/77,96.04,-0.002929409
11/29/77,94.55,-0.006790618
11/30/77,94.83,0.001284217
12/1/77,94.69,-0.000641634
12/2/77,94.67,-9.17394E-05
12/5/77,94.27,-0.00183887
12/6/77,92.83,-0.006685157
12/7/77,92.78,-0.000233982
12/8/77,92.96,0.000841747
12/9/77,93.65,0.003211667
12/12/77,93.63,-9.27583E-05
12/13/77,93.56,-0.00032481
12/14/77,94.03,0.002176223
12/15/77,93.55,-0.002222644
12/16/77,93.4,-0.000696916
12/19/77,92.69,-0.003313994
12/20/77,92.5,-0.000891149
12/21/77,93.05,0.002574645
12/22/77,93.8,0.003486461
12/23/77,94.69,0.004101278
12/26/77,94.69,0
12/27/77,94.69,0
12/28/77,94.75,0.000275102
12/29/77,94.94,0.000870009
12/30/77,95.1,0.00073129
1/2/78,95.1,0
1/3/78,93.82,-0.005885088
1/4/78,93.52,-0.00139093
1/5/78,92.74,-0.003637407
1/6/78,91.62,-0.005276804
1/9/78,90.64,-0.004670391
1/10/78,90.17,-0.002257827
1/11/78,89.74,-0.002076004
1/12/78,89.82,0.000386986
1/13/78,89.69,-0.000629027
1/16/78,89.43,-0.001260793
1/17/78,89.88,0.002179833
1/18/78,90.56,0.00327335
1/19/78,90.09,-0.002259827
1/20/78,89.89,-0.000965206
1/23/78,89.24,-0.003151819
1/24/78,89.25,4.86632E-05
1/25/78,89.39,0.000680712
1/26/78,88.58,-0.003953261
1/27/78,88.58,0
1/30/78,89.34,0.003710272
1/31/78,89.25,-0.000437723
2/1/78,89.93,0.003296369
2/2/78,90.13,0.000964778
2/3/78,89.62,-0.002464431
2/6/78,89.5,-0.000581904
2/7/78,90.33,0.004008975
2/8/78,90.83,0.002397304
2/9/78,90.3,-0.002541564
2/10/78,90.08,-0.001059373
2/13/78,89.86,-0.001061963
2/14/78,89.04,-0.003981263
2/15/78,88.83,-0.001025489
2/16/78,88.08,-0.003682356
2/17/78,87.96,-0.000592085
2/20/78,87.96,0
2/21/78,87.59,-0.001830694
2/22/78,87.56,-0.000148773
2/23/78,87.64,0.000396616
2/24/78,88.49,0.004191826
2/27/78,87.72,-0.003795572
2/28/78,87.04,-0.003379741
3/1/78,87.19,0.000747795
3/2/78,87.32,0.000647049
3/3/78,87.45,0.000646087
3/6/78,86.9,-0.002740037
3/7/78,87.36,0.002292849
3/8/78,87.34,-9.94378E-05
3/9/78,87.89,0.002726277
3/10/78,88.88,0.004864581
3/13/78,88.95,0.000341906
3/14/78,89.35,0.001948604
3/15/78,89.12,-0.001119379
3/16/78,89.51,0.001896379
3/17/78,90.2,0.00333498
3/20/78,90.82,0.00297496
3/21/78,89.79,-0.004953526
3/22/78,89.47,-0.001550534
3/23/78,89.36,-0.000534277
3/24/78,89.36,0
3/27/78,88.87,-0.00238798
3/28/78,89.5,0.003067855
3/29/78,89.64,0.000678813
3/30/78,89.41,-0.001115753
3/31/78,89.21,-0.000972556
4/3/78,88.46,-0.003666604
4/4/78,88.86,0.001959374
4/5/78,89.64,0.003795539
4/6/78,89.79,0.000726124
4/7/78,90.17,0.001834098
4/10/78,90.49,0.001538519
4/11/78,90.25,-0.001153378
4/12/78,90.11,-0.000674221
4/13/78,90.98,0.004172943
4/14/78,92.92,0.009163269
4/17/78,94.45,0.007092761
4/18/78,93.43,-0.004715613
4/19/78,93.86,0.001994201
4/20/78,94.54,0.003135048
4/21/78,94.34,-0.000919726
4/24/78,95.77,0.006533616
4/25/78,96.64,0.003927434
4/26/78,96.82,0.000808157
4/27/78,95.86,-0.004327654
4/28/78,96.83,0.004372507
5/1/78,97.67,0.003751256
5/2/78,97.25,-0.001871578
5/3/78,96.26,-0.004443753
5/4/78,95.93,-0.001491413
5/5/78,96.53,0.002707862
5/8/78,96.19,-0.001532381
5/9/78,95.9,-0.001311318
5/10/78,95.92,9.05629E-05
5/11/78,97.2,0.005757095
5/12/78,98.07,0.00386991
5/15/78,98.76,0.003044906
5/16/78,99.35,0.00258679
5/17/78,99.6,0.001091467
5/18/78,98.62,-0.00429434
5/19/78,98.12,-0.002207459
5/22/78,99.09,0.004272289
5/23/78,98.05,-0.00458223
5/24/78,97.08,-0.00431783
5/25/78,96.8,-0.00125441
5/26/78,96.58,-0.000988156
5/29/78,96.58,0
5/30/78,96.86,0.001257264
5/31/78,97.29,0.001923739
6/1/78,97.35,0.000267752
6/2/78,98.14,0.003510098
6/5/78,99.95,0.007936745
6/6/78,100.32,0.001604725
6/7/78,100.12,-0.000866683
6/8/78,100.21,0.000390221
6/9/78,99.93,-0.001215175
6/12/78,99.55,-0.001654623
6/13/78,99.57,8.72428E-05
6/14/78,99.48,-0.000392731
6/15/78,98.34,-0.005005573
6/16/78,97.42,-0.004082079
6/19/78,97.49,0.000311945
6/20/78,96.51,-0.004387755
6/21/78,96.01,-0.002255846
6/22/78,96.24,0.001039145
6/23/78,95.85,-0.001763497
6/26/78,94.6,-0.005700981
6/27/78,94.98,0.001741029
6/28/78,95.4,0.001916209
6/29/78,95.57,0.000773211
6/30/78,95.53,-0.000181808
7/3/78,95.09,-0.00200493
7/4/78,95.09,0
7/5/78,94.27,-0.00376134
7/6/78,94.32,0.000230285
7/7/78,94.89,0.002616655
7/10/78,95.27,0.001735719
7/11/78,95.93,0.002998279
7/12/78,96.24,0.00140117
7/13/78,96.25,4.51238E-05
7/14/78,97.58,0.005960076
7/17/78,97.78,0.000889219
7/18/78,96.87,-0.004060733
7/19/78,98.12,0.00556824
7/20/78,98.03,-0.000398537
7/21/78,97.75,-0.001242237
7/24/78,97.72,-0.000133308
7/25/78,98.44,0.003188147
7/26/78,99.08,0.002814393
7/27/78,99.54,0.002011638
7/28/78,100,0.002002364
7/31/78,100.68,0.002943207
8/1/78,100.66,-8.62808E-05
8/2/78,102.92,0.009642851
8/3/78,103.51,0.002482531
8/4/78,103.92,0.001716829
8/7/78,103.55,-0.001549035
8/8/78,104.01,0.001924993
8/9/78,104.5,0.002041194
8/10/78,103.66,-0.003505086
8/11/78,103.96,0.001255066
8/14/78,103.97,4.17731E-05
8/15/78,103.85,-0.000501543
8/16/78,104.65,0.003332732
8/17/78,105.08,0.001780831
8/18/78,104.73,-0.001448961
8/21/78,103.89,-0.003497357
8/22/78,104.31,0.001752199
8/23/78,104.91,0.002490942
8/24/78,105.08,0.000703177
8/25/78,104.9,-0.000744576
8/28/78,103.96,-0.003909217
8/29/78,103.39,-0.002387736
8/30/78,103.5,0.000461814
8/31/78,103.29,-0.000882072
9/1/78,103.68,0.001636711
9/4/78,103.68,0
9/5/78,104.49,0.003379741
9/6/78,105.38,0.003683465
9/7/78,105.42,0.000164818
9/8/78,106.79,0.005607575
9/11/78,106.98,0.000772007
9/12/78,106.99,4.0594E-05
9/13/78,106.34,-0.002646532
9/14/78,105.1,-0.00509394
9/15/78,104.12,-0.004068557
9/18/78,103.21,-0.003812381
9/19/78,102.53,-0.002870821
9/20/78,101.73,-0.003401913
9/21/78,101.9,0.00072514
9/22/78,101.84,-0.000255793
9/25/78,101.86,8.52812E-05
9/26/78,102.62,0.003228338
9/27/78,101.66,-0.004081905
9/28/78,101.96,0.001279721
9/29/78,102.54,0.002463486
10/2/78,102.96,0.001775221
10/3/78,102.6,-0.001521173
10/4/78,103.06,0.001942777
10/5/78,103.27,0.000884039
10/6/78,103.52,0.001050086
10/9/78,104.59,0.0044659
10/10/78,104.46,-0.000540141
10/11/78,105.39,0.003849383
10/12/78,104.88,-0.002106726
10/13/78,104.66,-0.000911948
10/16/78,102.61,-0.008591043
10/17/78,101.26,-0.005751765
10/18/78,100.49,-0.003315077
10/19/78,99.33,-0.005042411
10/20/78,97.95,-0.006075995
10/23/78,98.18,0.001018587
10/24/78,97.49,-0.003062957
10/25/78,97.31,-0.000802598
10/26/78,96.03,-0.005750544
10/27/78,94.59,-0.006561703
10/30/78,95.06,0.002152584
10/31/78,93.15,-0.008814951
11/1/78,96.85,0.016916766
11/2/78,95.61,-0.005596307
11/3/78,96.18,0.002581455
11/6/78,95.19,-0.004493446
11/7/78,93.85,-0.00615705
11/8/78,94.45,0.002767685
11/9/78,94.42,-0.000137966
11/10/78,94.77,0.001606885
11/13/78,93.13,-0.007581278
11/14/78,92.49,-0.002994824
11/15/78,92.71,0.001031802
11/16/78,93.71,0.004659357
11/17/78,94.42,0.003278058
11/20/78,95.25,0.003800988
11/21/78,95.01,-0.001095666
11/22/78,95.48,0.002143092
11/23/78,95.48,0
11/24/78,95.79,0.001407763
11/27/78,95.99,0.000905818
11/28/78,95.15,-0.003817199
11/29/78,93.75,-0.006437516
11/30/78,94.7,0.004378703
12/1/78,96.28,0.007186103
12/4/78,96.15,-0.000586793
12/5/78,97.44,0.005787987
12/6/78,97.49,0.000222795
12/7/78,97.08,-0.001830303
12/8/78,96.63,-0.002017788
12/11/78,97.11,0.002151975
12/12/78,96.59,-0.002331788
12/13/78,96.06,-0.002389584
12/14/78,96.04,-9.04309E-05
12/15/78,95.33,-0.003222558
12/18/78,93.44,-0.008696763
12/19/78,94.24,0.003702448
12/20/78,94.68,0.002022972
12/21/78,94.71,0.000137587
12/22/78,96.31,0.007275546
12/25/78,96.31,0
12/26/78,97.52,0.00542231
12/27/78,96.66,-0.003846902
12/28/78,96.28,-0.001710709
12/29/78,96.11,-0.000767504
1/1/79,96.11,0
1/2/79,96.73,0.002792611
1/3/79,97.8,0.004777667
1/4/79,98.58,0.003449959
1/5/79,99.13,0.002416292
1/8/79,98.8,-0.001448162
1/9/79,99.33,0.002323491
1/10/79,98.77,-0.002455382
1/11/79,99.1,0.001448601
1/12/79,99.93,0.003622233
1/15/79,100.69,0.003290453
1/16/79,99.46,-0.005337886
1/17/79,99.48,8.73217E-05
1/18/79,99.72,0.001046493
1/19/79,99.75,0.000130635
1/22/79,99.9,0.000652584
1/23/79,100.6,0.003032492
1/24/79,100.16,-0.001903665
1/25/79,101.19,0.00444328
1/26/79,101.86,0.002866076
1/29/79,101.55,-0.001323744
1/30/79,101.05,-0.00214361
1/31/79,99.93,-0.00484043
2/1/79,99.96,0.00013036
2/2/79,99.5,-0.002003167
2/5/79,98.09,-0.006198346
2/6/79,98.05,-0.000177137
2/7/79,97.16,-0.003960092
2/8/79,97.65,0.002184741
2/9/79,97.87,0.000977341
2/12/79,98.2,0.001461899
2/13/79,98.93,0.003216521
2/14/79,98.87,-0.000263475
2/15/79,98.73,-0.000615397
2/16/79,98.67,-0.000264009
2/19/79,98.67,0
2/20/79,99.42,0.003288631
2/21/79,99.07,-0.001531596
2/22/79,98.33,-0.003256124
2/23/79,97.78,-0.002436006
2/26/79,97.67,-0.000488845
2/27/79,96.13,-0.006902245
2/28/79,96.28,0.000677139
3/1/79,96.9,0.002787695
3/2/79,96.97,0.000313619
3/5/79,98.06,0.004854493
3/6/79,97.87,-0.000842301
3/7/79,98.44,0.002522017
3/8/79,99.58,0.005000517
3/9/79,99.54,-0.000174486
3/12/79,99.67,0.000566822
3/13/79,99.84,0.000740114
3/14/79,99.71,-0.000565856
3/15/79,99.86,0.000652845
3/16/79,100.69,0.003594779
3/19/79,101.06,0.001592953
3/20/79,100.5,-0.002413232
3/21/79,101.25,0.00322897
3/22/79,101.67,0.001797792
3/23/79,101.6,-0.000299116
3/26/79,101.04,-0.00240037
3/27/79,102.48,0.006145779
3/28/79,102.12,-0.001528311
3/29/79,102.03,-0.000382919
3/30/79,101.59,-0.001876926
4/2/79,100.9,-0.002959794
4/3/79,102.4,0.00640879
4/4/79,102.65,0.001058997
4/5/79,103.26,0.002573167
4/6/79,103.18,-0.000336597
4/9/79,102.87,-0.001306784
4/10/79,103.34,0.001979717
4/11/79,102.31,-0.004350373
4/12/79,102,-0.001317913
4/13/79,102,0
4/16/79,101.12,-0.003763111
4/17/79,101.24,0.000515076
4/18/79,101.7,0.001968816
4/19/79,101.28,-0.00179726
4/20/79,101.23,-0.000214456
4/23/79,101.57,0.001456216
4/24/79,102.2,0.002685443
4/25/79,102.5,0.00127297
4/26/79,102.01,-0.002081118
4/27/79,101.8,-0.00089497
4/30/79,101.76,-0.00017068
5/1/79,101.68,-0.000341561
5/2/79,101.72,0.000170814
5/3/79,101.81,0.000384086
5/4/79,100.69,-0.004804097
5/7/79,99.02,-0.007263419
5/8/79,99.17,0.000657391
5/9/79,99.46,0.001268142
5/10/79,98.52,-0.004124052
5/11/79,98.52,0
5/14/79,98.06,-0.002032514
5/15/79,98.14,0.000354165
5/16/79,98.42,0.001237307
5/17/79,99.94,0.006655984
5/18/79,99.93,-4.34577E-05
5/21/79,100.14,0.0009117
5/22/79,100.51,0.001601686
5/23/79,99.88,-0.002730739
5/24/79,99.93,0.000217354
5/25/79,100.22,0.001258511
5/28/79,100.22,0
5/29/79,100.05,-0.000737305
5/30/79,99.11,-0.004099617
5/31/79,99.08,-0.000131478
6/1/79,99.17,0.000394315
6/4/79,99.32,0.000656398
6/5/79,100.62,0.005647602
6/6/79,101.3,0.002925132
6/7/79,101.79,0.002095669
6/8/79,101.49,-0.001281862
6/11/79,101.91,0.001793549
6/12/79,102.85,0.003987494
6/13/79,102.31,-0.002286211
6/14/79,102.2,-0.000467189
6/15/79,102.09,-0.000467692
6/18/79,101.56,-0.002260512
6/19/79,101.58,8.55163E-05
6/20/79,101.63,0.000213717
6/21/79,102.09,0.001961278
6/22/79,102.64,0.00233344
6/25/79,102.09,-0.00233344
6/26/79,101.66,-0.001833098
6/27/79,102.27,0.002598151
6/28/79,102.8,0.002244859
6/29/79,102.91,0.000464464
7/2/79,101.99,-0.003899986
7/3/79,102.09,0.000425612
7/4/79,102.09,0
7/5/79,102.43,0.001443969
7/6/79,103.62,0.005016415
7/9/79,104.47,0.003548007
7/10/79,104.2,-0.001123876
7/11/79,103.64,-0.002340315
7/12/79,102.69,-0.00399925
7/13/79,102.32,-0.001567622
7/16/79,102.74,0.00177903
7/17/79,101.83,-0.003863818
7/18/79,101.69,-0.000597496
7/19/79,101.61,-0.000341796
7/20/79,101.82,0.000896641
7/23/79,101.59,-0.000982132
7/24/79,101.97,0.001621459
7/25/79,103.08,0.004701991
7/26/79,103.1,8.42554E-05
7/27/79,103.1,0
7/30/79,103.15,0.000210567
7/31/79,103.81,0.002769959
8/1/79,104.17,0.001503473
8/2/79,104.1,-0.000291935
8/3/79,104.04,-0.000250386
8/6/79,104.3,0.001083965
8/7/79,105.65,0.005585193
8/8/79,105.98,0.001354414
8/9/79,105.49,-0.002012623
8/10/79,106.4,0.003730336
8/13/79,107.42,0.00414352
8/14/79,107.52,0.000404108
8/15/79,108.25,0.002938649
8/16/79,108.09,-0.000642388
8/17/79,108.3,0.00084294
8/20/79,108.83,0.002120173
8/21/79,108.91,0.000319129
8/22/79,108.99,0.000318895
8/23/79,108.63,-0.001436873
8/24/79,108.6,-0.000119954
8/27/79,109.14,0.002154124
8/28/79,109.02,-0.000477772
8/29/79,109.02,0
8/30/79,109.02,0
8/31/79,109.32,0.001193445
9/3/79,109.32,0
9/4/79,107.44,-0.007533623
9/5/79,106.4,-0.004224372
9/6/79,106.85,0.001832899
9/7/79,107.66,0.003279849
9/10/79,108.17,0.002052454
9/11/79,107.51,-0.002657968
9/12/79,107.82,0.001250466
9/13/79,107.85,0.000120822
9/14/79,108.76,0.003649049
9/17/79,108.84,0.000319334
9/18/79,108,-0.003364778
9/19/79,108.28,0.001124492
9/20/79,110.51,0.008853332
9/21/79,110.47,-0.000157225
9/24/79,109.61,-0.003394176
9/25/79,109.68,0.000277264
9/26/79,109.96,0.001107289
9/27/79,110.21,0.000986271
9/28/79,109.32,-0.003521379
10/1/79,108.56,-0.003029788
10/2/79,109.59,0.004101092
10/3/79,109.59,0
10/4/79,110.17,0.002292423
10/5/79,111.27,0.004314739
10/8/79,109.88,-0.005459437
10/9/79,106.63,-0.013039242
10/10/79,105.3,-0.005451038
10/11/79,105.05,-0.001032314
10/12/79,104.49,-0.002321328
10/15/79,103.36,-0.004722229
10/16/79,103.19,-0.000714888
10/17/79,103.39,0.000840923
10/18/79,103.61,0.000923138
10/19/79,101.6,-0.008507966
10/22/79,100.71,-0.003821112
10/23/79,100.28,-0.001858271
10/24/79,100.44,0.000692379
10/25/79,100,-0.001906704
10/26/79,100.57,0.00246845
10/29/79,100.71,0.000604146
10/30/79,102.67,0.008370966
10/31/79,101.82,-0.003610469
11/1/79,102.57,0.003187263
11/2/79,102.51,-0.000254122
11/5/79,101.82,-0.002933141
11/6/79,101.2,-0.00265258
11/7/79,99.87,-0.005745463
11/8/79,100.3,0.001865883
11/9/79,101.51,0.005207895
11/12/79,103.51,0.008473481
11/13/79,102.94,-0.002398145
11/14/79,103.39,0.001894371
11/15/79,104.13,0.003097333
11/16/79,103.79,-0.001420356
11/19/79,104.23,0.001837226
11/20/79,103.69,-0.002255863
11/21/79,103.89,0.000836872
11/22/79,103.89,0
11/23/79,104.67,0.003248478
11/26/79,106.8,0.008749029
11/27/79,106.38,-0.001711267
11/28/79,106.77,0.001589257
11/29/79,106.81,0.000162672
11/30/79,106.16,-0.002651005
12/3/79,105.83,-0.001352114
12/4/79,106.79,0.00392179
12/5/79,107.25,0.001866714
12/6/79,108,0.003026455
12/7/79,107.52,-0.0019345
12/10/79,107.67,0.000605457
12/11/79,107.49,-0.00072665
12/12/79,107.52,0.000121193
12/13/79,107.67,0.000605457
12/14/79,108.92,0.00501292
12/17/79,109.33,0.001631715
12/18/79,108.3,-0.004110891
12/19/79,108.2,-0.000401196
12/20/79,108.26,0.000240762
12/21/79,107.59,-0.002696115
12/24/79,107.66,0.000282468
12/25/79,107.66,0
12/26/79,107.78,0.000483804
12/27/79,107.96,0.000724697
12/28/79,107.84,-0.000482997
12/31/79,107.94,0.000402535
1/1/80,107.94,0
1/2/80,105.76,-0.008860972
1/3/80,105.22,-0.002223145
1/4/80,106.52,0.00533286
1/7/80,106.81,0.001180757
1/8/80,108.95,0.00861532
1/9/80,109.05,0.000398435
1/10/80,109.89,0.003332503
1/11/80,109.92,0.000118546
1/14/80,110.38,0.00181367
1/15/80,111.14,0.002980003
1/16/80,111.05,-0.00035183
1/17/80,110.7,-0.001370942
1/18/80,111.07,0.001449151
1/21/80,112.1,0.004008841
1/22/80,111.51,-0.002291797
1/23/80,113.44,0.007452402
1/24/80,113.7,0.000994247
1/25/80,113.61,-0.000343905
1/28/80,114.85,0.00471444
1/29/80,114.07,-0.002959558
1/30/80,115.2,0.004281038
1/31/80,114.16,-0.003938519
2/1/80,115.12,0.003636821
2/4/80,114.37,-0.00283866
2/5/80,114.66,0.001099816
2/6/80,115.72,0.003996488
2/7/80,116.28,0.002096598
2/8/80,117.95,0.006192922
2/11/80,117.12,-0.003066882
2/12/80,117.9,0.002882741
2/13/80,118.44,0.001984594
2/14/80,116.72,-0.00635312
2/15/80,115.41,-0.004901838
2/18/80,115.41,0
2/19/80,114.6,-0.003058823
2/20/80,116.47,0.007029458
2/21/80,115.28,-0.004460108
2/22/80,115.04,-0.000905095
2/25/80,113.33,-0.006503984
2/26/80,113.98,0.002483764
2/27/80,112.38,-0.006139625
2/28/80,112.35,-0.000115951
2/29/80,113.66,0.005034575
3/3/80,112.5,-0.004455129
3/4/80,112.78,0.001079568
3/5/80,111.13,-0.006400776
3/6/80,108.65,-0.009801584
3/7/80,106.9,-0.007052025
3/10/80,106.51,-0.001587321
3/11/80,107.78,0.005147795
3/12/80,106.87,-0.00368237
3/13/80,105.62,-0.005109646
3/14/80,105.43,-0.000781957
3/17/80,102.26,-0.013258418
3/18/80,104.1,0.007744941
3/19/80,104.31,0.000875216
3/20/80,103.12,-0.004983041
3/21/80,102.31,-0.00342482
3/24/80,99.28,-0.013056316
3/25/80,99.19,-0.000393878
3/26/80,98.68,-0.002238749
3/27/80,98.22,-0.002029211
3/28/80,100.68,0.010743277
3/31/80,102.09,0.006039997
4/1/80,102.18,0.000382695
4/2/80,102.68,0.002119962
4/3/80,102.15,-0.002247489
4/4/80,102.15,0
4/7/80,100.19,-0.008413994
4/8/80,101.2,0.004356136
4/9/80,103.11,0.008120274
4/10/80,104.08,0.004066497
4/11/80,103.79,-0.001211772
4/14/80,102.84,-0.003993444
4/15/80,102.63,-0.000887739
4/16/80,101.54,-0.00463717
4/17/80,101.05,-0.002100841
4/18/80,100.55,-0.002154243
4/21/80,99.8,-0.003251534
4/22/80,103.43,0.015515983
4/23/80,103.73,0.001257853
4/24/80,104.4,0.002796121
4/25/80,105.16,0.003150079
4/28/80,105.64,0.001977815
4/29/80,105.86,0.000903497
4/30/80,106.29,0.001760517
5/1/80,105.46,-0.00340464
5/2/80,105.58,0.000493891
5/5/80,106.38,0.003278328
5/6/80,106.25,-0.000531047
5/7/80,107.18,0.003784814
5/8/80,106.13,-0.004275588
5/9/80,104.72,-0.005808531
5/12/80,104.78,0.000248761
5/13/80,106.3,0.00625487
5/14/80,106.85,0.002241262
5/15/80,106.99,0.000568661
5/16/80,107.35,0.001458861
5/19/80,107.67,0.001292664
5/20/80,107.62,-0.000201725
5/21/80,107.72,0.000403357
5/22/80,109.01,0.005169995
5/23/80,110.62,0.006367314
5/26/80,110.62,0
5/27/80,111.4,0.003051537
5/28/80,112.06,0.002565427
5/29/80,110.27,-0.006993244
5/30/80,111.24,0.003803606
6/2/80,110.76,-0.001878033
6/3/80,110.51,-0.000981368
6/4/80,112.61,0.00817538
6/5/80,112.78,0.000655132
6/6/80,113.2,0.001614337
6/9/80,113.71,0.001952233
6/10/80,114.66,0.003613278
6/11/80,116.02,0.005120924
6/12/80,115.52,-0.001875681
6/13/80,115.81,0.001088881
6/16/80,116.09,0.00104875
6/17/80,116.03,-0.000224519
6/18/80,116.26,0.000860026
6/19/80,114.66,-0.006018381
6/20/80,114.06,-0.00227857
6/23/80,114.51,0.001710047
6/24/80,115.14,0.00238281
6/25/80,116.72,0.005919054
6/26/80,116.19,-0.001976527
6/27/80,116,-0.000710762
6/30/80,114.24,-0.006639795
7/1/80,114.93,0.002615212
7/2/80,115.68,0.002824873
7/3/80,117.46,0.006631717
7/4/80,117.46,0
7/7/80,118.29,0.003058035
7/8/80,117.84,-0.001655298
7/9/80,117.98,0.000515658
7/10/80,116.95,-0.003808166
7/11/80,117.84,0.003292508
7/14/80,120.01,0.007924702
7/15/80,119.3,-0.002576992
7/16/80,119.63,0.001199659
7/17/80,121.44,0.006521656
7/18/80,122.04,0.00214044
7/21/80,122.51,0.001669341
7/22/80,122.19,-0.001135875
7/23/80,121.93,-0.000925091
7/24/80,121.79,-0.000498943
7/25/80,120.78,-0.003616605
7/28/80,121.43,0.00233097
7/29/80,122.4,0.003455423
7/30/80,122.23,-0.000603606
7/31/80,121.67,-0.001994304
8/1/80,121.21,-0.001645057
8/4/80,120.98,-0.000824871
8/5/80,120.74,-0.000862409
8/6/80,121.55,0.002903792
8/7/80,123.3,0.006208113
8/8/80,123.61,0.00109053
8/11/80,124.78,0.004091375
8/12/80,123.79,-0.003459418
8/13/80,123.28,-0.001792937
8/14/80,125.25,0.006885109
8/15/80,125.72,0.001626638
8/18/80,123.39,-0.008124408
8/19/80,122.6,-0.002789494
8/20/80,123.77,0.004124921
8/21/80,125.46,0.005889892
8/22/80,126.02,0.001934192
8/25/80,125.16,-0.002973921
8/26/80,124.84,-0.001111794
8/27/80,123.52,-0.004616477
8/28/80,122.08,-0.005092762
8/29/80,122.38,0.001065928
9/1/80,122.38,0
9/2/80,123.73,0.004764564
9/3/80,126.12,0.008308949
9/4/80,125.42,-0.002417166
9/5/80,124.88,-0.001873906
9/8/80,123.31,-0.005494592
9/9/80,124.07,0.002668484
9/10/80,124.81,0.002582601
9/11/80,125.66,0.002947672
9/12/80,125.54,-0.000414931
9/15/80,125.67,0.000449491
9/16/80,126.74,0.003682088
9/17/80,128.87,0.007238126
9/18/80,128.4,-0.001586805
9/19/80,129.25,0.002865528
9/22/80,130.4,0.00384704
9/23/80,129.43,-0.00324264
9/24/80,130.37,0.003142714
9/25/80,128.72,-0.005531634
9/26/80,126.35,-0.008070785
9/29/80,123.54,-0.009767649
